species_id,species_name,file_name,file_path,file_time,cDate
Alpi15,月桃,20140523044111_834471.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201405%2F20140523044111_834471.jpg,2014-05-20,2020/11/1 下午 11:34:00
Alpi15,月桃,20140529022504_344704.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201405%2F20140529022504_344704.jpg,2014-05-27,2020/11/1 下午 11:34:00
Alpi15,月桃,20140606092249_017769.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201406%2F20140606092249_017769.jpg,2014-06-04,2020/11/1 下午 11:34:00
Alpi15,月桃,20140610044516_389916.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201406%2F20140610044516_389916.jpg,2014-06-10,2020/11/1 下午 11:34:00
Alpi15,月桃,20180531104545_734745.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180531104545_734745.jpg,2018-05-30,2020/11/1 下午 11:34:00
Alpi15,月桃,20180531104610_734770.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180531104610_734770.jpg,2018-05-30,2020/11/1 下午 11:34:00
Alpi15,月桃,20200604091204_233124.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F202006%2F20200604091204_233124.jpg,2020-06-03,2020/11/1 下午 11:34:00
Alpi15,月桃,20200428051403_065243.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F202004%2F20200428051403_065243.jpg,2020-04-28,2020/11/1 下午 11:34:00
Alpi15,月桃,20200507023754_833474.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F202005%2F20200507023754_833474.jpg,2020-05-07,2020/11/1 下午 11:34:00
Alpi15,月桃,20200515040404_529844.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F202005%2F20200515040404_529844.jpg,2020-05-15,2020/11/1 下午 11:34:00
Alpi15,月桃,20190517030331_076611.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201905%2F20190517030331_076611.jpg,2019-05-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20190517030402_076642.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201905%2F20190517030402_076642.jpg,2019-05-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20190523104034_579234.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201905%2F20190523104034_579234.jpg,2019-05-22,2020/11/1 下午 11:34:00
Alpi15,月桃,20190530040255_203375.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201905%2F20190530040255_203375.jpg,2019-05-30,2020/11/1 下午 11:34:00
Alpi15,月桃,20180511044033_028033.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180511044033_028033.jpg,2018-05-11,2020/11/1 下午 11:34:00
Alpi15,月桃,20180511044008_028008.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180511044008_028008.jpg,2018-05-11,2020/11/1 下午 11:34:00
Alpi15,月桃,20180517025918_540358.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180517025918_540358.jpg,2018-05-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20180517025849_540329.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180517025849_540329.jpg,2018-05-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20170511092703_466023.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170511092703_466023.jpg,2017-05-10,2020/11/1 下午 11:34:00
Alpi15,月桃,20170519021658_174618.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170519021658_174618.jpg,2017-05-17,2020/11/1 下午 11:34:00
Alpi15,月桃,20170525092832_675712.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170525092832_675712.jpg,2017-05-19,2020/11/1 下午 11:34:00
Alpi15,月桃,20170525093550_676150.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170525093550_676150.jpg,2017-05-22,2020/11/1 下午 11:34:00
Alpi15,月桃,20170602022609_384769.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201706%2F20170602022609_384769.jpg,2017-05-31,2020/11/1 下午 11:34:00
Alpi15,月桃,20160414101209_599929.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160414101209_599929.jpg,2016-04-13,2020/11/1 下午 11:34:00
Alpi15,月桃,20160421091415_201255.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160421091415_201255.jpg,2016-04-19,2020/11/1 下午 11:34:00
Alpi15,月桃,20160428094500_807900.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160428094500_807900.jpg,2016-04-25,2020/11/1 下午 11:34:00
Alpi15,月桃,20160428095030_808230.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160428095030_808230.jpg,2016-04-27,2020/11/1 下午 11:34:00
Alpi15,月桃,20170608015233_901153.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201706%2F20170608015233_901153.jpg,2017-06-06,2020/11/1 下午 11:34:00
Alpi15,月桃,20170616094727_577647.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201706%2F20170616094727_577647.jpg,2017-06-13,2020/11/1 下午 11:34:00
Alpi15,月桃,20160506020646_514806.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201605%2F20160506020646_514806.jpg,2016-05-04,2020/11/1 下午 11:34:00
Alpi15,月桃,20160518014201_550121.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201605%2F20160518014201_550121.jpg,2016-05-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20190410025740_879460.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190410025740_879460.jpg,2019-04-10,2020/11/1 下午 11:34:00
Alpi15,月桃,20190418043732_576652.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190418043732_576652.jpg,2019-04-17,2020/11/1 下午 11:34:00
Alpi15,月桃,20190426101420_244860.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190426101420_244860.jpg,2019-04-25,2020/11/1 下午 11:34:00
Alpi15,月桃,20190426101131_244691.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190426101131_244691.jpg,2019-04-25,2020/11/1 下午 11:34:00
Alpi15,月桃,20160602092243_830563.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201606%2F20160602092243_830563.jpg,2016-05-31,2020/11/1 下午 11:34:00
Alpi15,月桃,20160602092918_830958.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201606%2F20160602092918_830958.jpg,2016-06-01,2020/11/1 下午 11:34:00
Alpi15,月桃,20160608100631_351591.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201606%2F20160608100631_351591.jpg,2016-06-06,2020/11/1 下午 11:34:00
Alpi15,月桃,20160616022344_058224.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201606%2F20160616022344_058224.jpg,2016-06-14,2020/11/1 下午 11:34:00
Alpi15,月桃,20160623014933_660973.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201606%2F20160623014933_660973.jpg,2016-06-20,2020/11/1 下午 11:34:00
Alpi15,月桃,20150430053437_386477.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150430053437_386477.jpg,2015-04-27,2020/11/1 下午 11:34:00
Alpi15,月桃,20150430053558_386558.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150430053558_386558.jpg,2015-04-28,2020/11/1 下午 11:34:00
Alpi15,月桃,20150507044611_988371.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150507044611_988371.jpg,2015-05-06,2020/11/1 下午 11:34:00
Alpi15,月桃,20150507044730_988450.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150507044730_988450.jpg,2015-05-06,2020/11/1 下午 11:34:00
Alpi15,月桃,20150515045757_680277.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150515045757_680277.jpg,2015-05-14,2020/11/1 下午 11:34:00
Alpi15,月桃,20150515045627_680187.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150515045627_680187.jpg,2015-05-14,2020/11/1 下午 11:34:00
Alpi15,月桃,20150522045124_284684.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150522045124_284684.jpg,2015-05-19,2020/11/1 下午 11:34:00
Alpi15,月桃,20150522045022_284622.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150522045022_284622.jpg,2015-05-19,2020/11/1 下午 11:34:00
Alpi15,月桃,20150528045234_803154.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150528045234_803154.jpg,2015-05-28,2020/11/1 下午 11:34:00
Alpi15,月桃,20150528045425_803265.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150528045425_803265.jpg,2015-05-28,2020/11/1 下午 11:34:00
Alpi15,月桃,20150604041542_405742.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150604041542_405742.jpg,2015-06-03,2020/11/1 下午 11:34:00
Alpi15,月桃,20150604041648_405808.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150604041648_405808.jpg,2015-06-03,2020/11/1 下午 11:34:00
Alpi15,月桃,20150611051344_014024.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150611051344_014024.jpg,2015-06-09,2020/11/1 下午 11:34:00
Alpi15,月桃,20150611051223_013943.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150611051223_013943.jpg,2015-06-09,2020/11/1 下午 11:34:00
Alpi15,月桃,20150617050321_531801.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150617050321_531801.jpg,2015-06-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20150617050429_531869.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201506%2F20150617050429_531869.jpg,2015-06-16,2020/11/1 下午 11:34:00
Alpi15,月桃,20140508015515_528515.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201405%2F20140508015515_528515.jpg,2014-05-07,2020/11/1 下午 11:34:00
Alpi15,月桃,20140515015347_133227.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201405%2F20140515015347_133227.jpg,2014-05-13,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140508014339_527819.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201405%2F20140508014339_527819.jpg,2014-05-08,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140430041202_845522.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201404%2F20140430041202_845522.jpg,2014-04-29,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140410041114_117474.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201404%2F20140410041114_117474.jpg,2014-04-10,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140417091657_697417.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201404%2F20140417091657_697417.jpg,2014-04-14,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140425033538_411338.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201404%2F20140425033538_411338.jpg,2014-04-21,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20140425034652_412012.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201404%2F20140425034652_412012.jpg,2014-04-25,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150507042405_987045.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201505%2F20150507042405_987045.jpg,2015-05-06,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150423041021_776621.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150423041021_776621.jpg,2015-04-20,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150430050331_384611.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150430050331_384611.jpg,2015-04-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150430050204_384524.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150430050204_384524.jpg,2015-04-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150430050046_384446.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150430050046_384446.jpg,2015-04-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150417032946_255786.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150417032946_255786.jpg,2015-04-13,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150417033059_255859.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150417033059_255859.jpg,2015-04-14,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150423040809_776489.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150423040809_776489.jpg,2015-04-20,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150423040924_776564.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150423040924_776564.jpg,2015-04-20,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150410035221_652342.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150410035221_652342.jpg,2015-04-07,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150410035020_652220.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150410035020_652220.jpg,2015-04-07,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150410035316_652396.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150410035316_652396.jpg,2015-04-07,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190426101538_244938.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190426101538_244938.jpg,2019-04-25,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150327052234_448154.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201503%2F20150327052234_448154.jpg,2015-03-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150327052045_448045.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201503%2F20150327052045_448045.jpg,2015-03-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150402015139_953899.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150402015139_953899.jpg,2015-03-30,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20150402015302_953982.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201504%2F20150402015302_953982.jpg,2015-03-30,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190418043915_576755.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190418043915_576755.jpg,2019-04-17,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190418043941_576781.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190418043941_576781.jpg,2019-04-17,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160518014915_550555.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201605%2F20160518014915_550555.jpg,2016-05-17,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160506020725_514845.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201605%2F20160506020725_514845.jpg,2016-05-04,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160512090256_014976.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201605%2F20160512090256_014976.jpg,2016-05-09,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190227051101_258661.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201902%2F20190227051101_258661.jpg,2019-02-26,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190314104139_531299.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190314104139_531299.jpg,2019-03-12,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190314104206_531326.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190314104206_531326.jpg,2019-03-12,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160428094637_807997.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160428094637_807997.jpg,2016-04-25,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160428094857_808137.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160428094857_808137.jpg,2016-04-26,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160414100841_599721.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160414100841_599721.jpg,2016-04-14,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160421091328_201208.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160421091328_201208.jpg,2016-04-19,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20160414100800_599680.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201604%2F20160414100800_599680.jpg,2016-04-12,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180323051229_796349.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201803%2F20180323051229_796349.jpg,2018-03-23,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180323051201_796321.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201803%2F20180323051201_796321.jpg,2018-03-23,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190321045650_158610.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190321045650_158610.jpg,2019-03-20,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190321045717_158637.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190321045717_158637.jpg,2019-03-20,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190328051924_764764.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190328051924_764764.jpg,2019-03-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190328051858_764738.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201903%2F20190328051858_764738.jpg,2019-03-27,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20190410025851_879531.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201904%2F20190410025851_879531.jpg,2019-04-10,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170504015548_877348.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170504015548_877348.jpg,2017-05-03,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170511092216_465736.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170511092216_465736.jpg,2017-05-08,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170426031622_190982.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170426031622_190982.jpg,2017-04-25,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170426031929_191169.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170426031929_191169.jpg,2017-04-26,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170504015206_877126.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201705%2F20170504015206_877126.jpg,2017-05-02,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170407094206_529326.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170407094206_529326.jpg,2017-04-05,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170413014546_062346.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170413014546_062346.jpg,2017-04-10,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170413015048_062648.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170413015048_062648.jpg,2017-04-11,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20170420025825_671505.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201704%2F20170420025825_671505.jpg,2017-04-18,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180504025555_416955.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180504025555_416955.jpg,2018-05-04,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180504025650_417010.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180504025650_417010.jpg,2018-05-04,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180504025622_416982.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201805%2F20180504025622_416982.jpg,2018-05-04,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180420112942_194982.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201804%2F20180420112942_194982.jpg,2018-04-18,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180420112845_194925.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201804%2F20180420112845_194925.jpg,2018-04-18,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180420112917_194957.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201804%2F20180420112917_194957.jpg,2018-04-18,2020/11/1 下午 11:34:00
Alpi17,屯鹿月桃,20180427064638_825998.jpg,https://iesn.tfri.gov.tw/opd/api/downloadapi.jsp?fName=%2Fobs%2F01%2F0102%2F201804%2F20180427064638_825998.jpg,2018-04-26,2020/11/1 下午 11:34:00
